designer,artifact_id,condition,artifact_type,action,broad_action
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0260,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0276,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0277,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0275,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0278,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0279,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0280,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0260,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0281,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0282,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0283,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0284,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0278,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0285,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0286,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0285,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0286,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0286,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0287,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0285,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0288,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0285,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0276,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0279,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0284,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0260,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0289,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0034,DesignJournal_baseline,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P3,BASE_0290,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0290,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0290,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0290,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0291,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0292,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0291,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0270,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0291,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0204,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0291,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
